idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,n_tokens,entropy_step1,entropy_mean,candidate_token_ids,token_logprobs
176,lynx_prompt1,Animals,animal,4,6,6,ok,exact,-11.065800666809082,-11.065800666809082,-11.065800666809082,1,0.026397142559289932,0.026397142559289932,[21],[-11.065800666809082]
178,maned_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-12.439845085144043,-12.439845085144043,-12.439845085144043,1,0.01923234947025776,0.01923234947025776,[17],[-12.439845085144043]
178,maned_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-14.361720085144043,-14.361720085144043,-14.361720085144043,1,0.01923234947025776,0.01923234947025776,[18],[-14.361720085144043]
178,maned_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-6.267969608306885,-6.267969608306885,-6.267969608306885,1,0.01923234947025776,0.01923234947025776,[19],[-6.267969608306885]
178,maned_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-13.721095085144043,-13.721095085144043,-13.721095085144043,1,0.01923234947025776,0.01923234947025776,[20],[-13.721095085144043]
178,maned_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-11.267970085144043,-11.267970085144043,-11.267970085144043,1,0.01923234947025776,0.01923234947025776,[21],[-11.267970085144043]
180,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.37778377532959,-9.37778377532959,-9.37778377532959,1,0.027111656963825226,0.027111656963825226,[16],[-9.37778377532959]
180,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-8.72153377532959,-8.72153377532959,-8.72153377532959,1,0.027111656963825226,0.027111656963825226,[17],[-8.72153377532959]
180,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.04965877532959,-9.04965877532959,-9.04965877532959,1,0.027111656963825226,0.027111656963825226,[18],[-9.04965877532959]
180,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.98715877532959,-9.98715877532959,-9.98715877532959,1,0.027111656963825226,0.027111656963825226,[19],[-9.98715877532959]
180,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.00278377532959,-10.00278377532959,-10.00278377532959,1,0.027111656963825226,0.027111656963825226,[20],[-10.00278377532959]
182,maserati_prompt1,Logos,cars,3,1,1,ok,exact,,,,1,,,[16],[NaN]
182,maserati_prompt1,Logos,cars,3,2,2,ok,exact,,,,1,,,[17],[NaN]
182,maserati_prompt1,Logos,cars,3,3,3,ok,exact,,,,1,,,[18],[NaN]
182,maserati_prompt1,Logos,cars,3,4,4,ok,exact,,,,1,,,[19],[NaN]
182,maserati_prompt1,Logos,cars,3,5,5,ok,exact,,,,1,,,[20],[NaN]
184,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.518087387084961,-9.518087387084961,-9.518087387084961,1,0.02402455545961857,0.02402455545961857,[16],[-9.518087387084961]
184,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.674337387084961,-9.674337387084961,-9.674337387084961,1,0.02402455545961857,0.02402455545961857,[17],[-9.674337387084961]
184,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.080587387084961,-9.080587387084961,-9.080587387084961,1,0.02402455545961857,0.02402455545961857,[18],[-9.080587387084961]
184,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.393087387084961,-9.393087387084961,-9.393087387084961,1,0.02402455545961857,0.02402455545961857,[19],[-9.393087387084961]
184,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.314962387084961,-9.314962387084961,-9.314962387084961,1,0.02402455545961857,0.02402455545961857,[20],[-9.314962387084961]
186,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.596961975097656,-9.596961975097656,-9.596961975097656,1,0.0281517393887043,0.0281517393887043,[16],[-9.596961975097656]
186,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-10.143836975097656,-10.143836975097656,-10.143836975097656,1,0.0281517393887043,0.0281517393887043,[17],[-10.143836975097656]
186,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.409461975097656,-10.409461975097656,-10.409461975097656,1,0.0281517393887043,0.0281517393887043,[18],[-10.409461975097656]
186,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.456336975097656,-10.456336975097656,-10.456336975097656,1,0.0281517393887043,0.0281517393887043,[19],[-10.456336975097656]
186,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.487586975097656,-10.487586975097656,-10.487586975097656,1,0.0281517393887043,0.0281517393887043,[20],[-10.487586975097656]
188,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.284053802490234,-9.284053802490234,-9.284053802490234,1,0.025955278426408768,0.025955278426408768,[16],[-9.284053802490234]
188,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.096553802490234,-9.096553802490234,-9.096553802490234,1,0.025955278426408768,0.025955278426408768,[17],[-9.096553802490234]
188,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.112178802490234,-9.112178802490234,-9.112178802490234,1,0.025955278426408768,0.025955278426408768,[18],[-9.112178802490234]
188,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.502803802490234,-9.502803802490234,-9.502803802490234,1,0.025955278426408768,0.025955278426408768,[19],[-9.502803802490234]
188,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.643428802490234,-9.643428802490234,-9.643428802490234,1,0.025955278426408768,0.025955278426408768,[20],[-9.643428802490234]
190,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.48706340789795,-9.48706340789795,-9.48706340789795,1,0.026461487635970116,0.026461487635970116,[16],[-9.48706340789795]
190,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-8.54956340789795,-8.54956340789795,-8.54956340789795,1,0.026461487635970116,0.026461487635970116,[17],[-8.54956340789795]
190,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.03393840789795,-9.03393840789795,-9.03393840789795,1,0.026461487635970116,0.026461487635970116,[18],[-9.03393840789795]
190,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.31518840789795,-9.31518840789795,-9.31518840789795,1,0.026461487635970116,0.026461487635970116,[19],[-9.31518840789795]
190,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.65893840789795,-9.65893840789795,-9.65893840789795,1,0.026461487635970116,0.026461487635970116,[20],[-9.65893840789795]
192,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.69029712677002,-9.69029712677002,-9.69029712677002,1,0.025976262986660004,0.025976262986660004,[16],[-9.69029712677002]
192,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.28404712677002,-9.28404712677002,-9.28404712677002,1,0.025976262986660004,0.025976262986660004,[17],[-9.28404712677002]
192,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.48717212677002,-9.48717212677002,-9.48717212677002,1,0.025976262986660004,0.025976262986660004,[18],[-9.48717212677002]
192,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.20592212677002,-10.20592212677002,-10.20592212677002,1,0.025976262986660004,0.025976262986660004,[19],[-10.20592212677002]
192,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.62779712677002,-10.62779712677002,-10.62779712677002,1,0.025976262986660004,0.025976262986660004,[20],[-10.62779712677002]
194,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.7838773727417,-9.7838773727417,-9.7838773727417,1,0.024330157786607742,0.024330157786607742,[16],[-9.7838773727417]
194,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-10.7995023727417,-10.7995023727417,-10.7995023727417,1,0.024330157786607742,0.024330157786607742,[17],[-10.7995023727417]
194,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.1432523727417,-10.1432523727417,-10.1432523727417,1,0.024330157786607742,0.024330157786607742,[18],[-10.1432523727417]
194,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.0182523727417,-10.0182523727417,-10.0182523727417,1,0.024330157786607742,0.024330157786607742,[19],[-10.0182523727417]
194,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.5807523727417,-9.5807523727417,-9.5807523727417,1,0.024330157786607742,0.024330157786607742,[20],[-9.5807523727417]
196,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.643717765808105,-9.643717765808105,-9.643717765808105,1,0.028853600844740868,0.028853600844740868,[16],[-9.643717765808105]
196,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.862467765808105,-9.862467765808105,-9.862467765808105,1,0.028853600844740868,0.028853600844740868,[17],[-9.862467765808105]
196,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-7.159342288970947,-7.159342288970947,-7.159342288970947,1,0.028853600844740868,0.028853600844740868,[18],[-7.159342288970947]
196,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.971842765808105,-10.971842765808105,-10.971842765808105,1,0.028853600844740868,0.028853600844740868,[19],[-10.971842765808105]
196,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-11.128092765808105,-11.128092765808105,-11.128092765808105,1,0.028853600844740868,0.028853600844740868,[20],[-11.128092765808105]
198,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.1278657913208,-9.1278657913208,-9.1278657913208,1,0.028994642198085785,0.028994642198085785,[16],[-9.1278657913208]
198,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-8.4403657913208,-8.4403657913208,-8.4403657913208,1,0.028994642198085785,0.028994642198085785,[17],[-8.4403657913208]
198,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.7216157913208,-8.7216157913208,-8.7216157913208,1,0.028994642198085785,0.028994642198085785,[18],[-8.7216157913208]
198,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.4403657913208,-9.4403657913208,-9.4403657913208,1,0.028994642198085785,0.028994642198085785,[19],[-9.4403657913208]
198,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.4716157913208,-9.4716157913208,-9.4716157913208,1,0.028994642198085785,0.028994642198085785,[20],[-9.4716157913208]
200,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.533477783203125,-9.533477783203125,-9.533477783203125,1,0.02101253904402256,0.02101253904402256,[16],[-9.533477783203125]
200,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.955352783203125,-9.955352783203125,-9.955352783203125,1,0.02101253904402256,0.02101253904402256,[17],[-9.955352783203125]
200,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.658477783203125,-10.658477783203125,-10.658477783203125,1,0.02101253904402256,0.02101253904402256,[18],[-10.658477783203125]
200,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.892852783203125,-10.892852783203125,-10.892852783203125,1,0.02101253904402256,0.02101253904402256,[19],[-10.892852783203125]
200,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-11.002227783203125,-11.002227783203125,-11.002227783203125,1,0.02101253904402256,0.02101253904402256,[20],[-11.002227783203125]
202,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.705251693725586,-9.705251693725586,-9.705251693725586,1,0.01990354061126709,0.01990354061126709,[16],[-9.705251693725586]
202,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-10.017751693725586,-10.017751693725586,-10.017751693725586,1,0.01990354061126709,0.01990354061126709,[17],[-10.017751693725586]
202,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.424001693725586,-10.424001693725586,-10.424001693725586,1,0.01990354061126709,0.01990354061126709,[18],[-10.424001693725586]
202,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.674001693725586,-10.674001693725586,-10.674001693725586,1,0.01990354061126709,0.01990354061126709,[19],[-10.674001693725586]
202,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.642751693725586,-10.642751693725586,-10.642751693725586,1,0.01990354061126709,0.01990354061126709,[20],[-10.642751693725586]
204,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.84550952911377,-9.84550952911377,-9.84550952911377,1,0.018017835915088654,0.018017835915088654,[16],[-9.84550952911377]
204,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-10.22050952911377,-10.22050952911377,-10.22050952911377,1,0.018017835915088654,0.018017835915088654,[17],[-10.22050952911377]
204,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.20488452911377,-10.20488452911377,-10.20488452911377,1,0.018017835915088654,0.018017835915088654,[18],[-10.20488452911377]
204,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.37675952911377,-10.37675952911377,-10.37675952911377,1,0.018017835915088654,0.018017835915088654,[19],[-10.37675952911377]
204,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.20488452911377,-10.20488452911377,-10.20488452911377,1,0.018017835915088654,0.018017835915088654,[20],[-10.20488452911377]
206,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.89229965209961,-9.89229965209961,-9.89229965209961,1,0.016822505742311478,0.016822505742311478,[16],[-9.89229965209961]
206,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-10.07979965209961,-10.07979965209961,-10.07979965209961,1,0.016822505742311478,0.016822505742311478,[17],[-10.07979965209961]
206,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.25167465209961,-10.25167465209961,-10.25167465209961,1,0.016822505742311478,0.016822505742311478,[18],[-10.25167465209961]
206,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.34542465209961,-10.34542465209961,-10.34542465209961,1,0.016822505742311478,0.016822505742311478,[19],[-10.34542465209961]
206,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-10.54854965209961,-10.54854965209961,-10.54854965209961,1,0.016822505742311478,0.016822505742311478,[20],[-10.54854965209961]
208,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-9.39275074005127,-9.39275074005127,-9.39275074005127,1,0.02080189250409603,0.02080189250409603,[16],[-9.39275074005127]
208,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-9.98650074005127,-9.98650074005127,-9.98650074005127,1,0.02080189250409603,0.02080189250409603,[17],[-9.98650074005127]
208,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.81462574005127,-9.81462574005127,-9.81462574005127,1,0.02080189250409603,0.02080189250409603,[18],[-9.81462574005127]
208,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-9.95525074005127,-9.95525074005127,-9.95525074005127,1,0.02080189250409603,0.02080189250409603,[19],[-9.95525074005127]
208,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-9.70525074005127,-9.70525074005127,-9.70525074005127,1,0.02080189250409603,0.02080189250409603,[20],[-9.70525074005127]
210,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.221896171569824,-8.221896171569824,-8.221896171569824,1,0.028545232489705086,0.028545232489705086,[16],[-8.221896171569824]
210,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.065646171569824,-11.065646171569824,-11.065646171569824,1,0.028545232489705086,0.028545232489705086,[17],[-11.065646171569824]
210,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.596896171569824,-9.596896171569824,-9.596896171569824,1,0.028545232489705086,0.028545232489705086,[18],[-9.596896171569824]
210,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.112521171569824,-10.112521171569824,-10.112521171569824,1,0.028545232489705086,0.028545232489705086,[19],[-10.112521171569824]
210,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.487521171569824,-6.487521171569824,-6.487521171569824,1,0.028545232489705086,0.028545232489705086,[20],[-6.487521171569824]
212,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-9.220376014709473,-9.220376014709473,-9.220376014709473,1,0.01635102555155754,0.01635102555155754,[16],[-9.220376014709473]
212,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-12.282876014709473,-12.282876014709473,-12.282876014709473,1,0.01635102555155754,0.01635102555155754,[17],[-12.282876014709473]
212,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.564126014709473,-9.564126014709473,-9.564126014709473,1,0.01635102555155754,0.01635102555155754,[18],[-9.564126014709473]
212,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.376626014709473,-11.376626014709473,-11.376626014709473,1,0.01635102555155754,0.01635102555155754,[19],[-11.376626014709473]
212,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.267251014709473,-7.267251014709473,-7.267251014709473,1,0.01635102555155754,0.01635102555155754,[20],[-7.267251014709473]
214,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.45584487915039,-8.45584487915039,-8.45584487915039,1,0.02521437592804432,0.02521437592804432,[16],[-8.45584487915039]
214,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.42459487915039,-11.42459487915039,-11.42459487915039,1,0.02521437592804432,0.02521437592804432,[17],[-11.42459487915039]
214,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.87771987915039,-9.87771987915039,-9.87771987915039,1,0.02521437592804432,0.02521437592804432,[18],[-9.87771987915039]
214,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.19021987915039,-10.19021987915039,-10.19021987915039,1,0.02521437592804432,0.02521437592804432,[19],[-10.19021987915039]
214,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.658969879150391,-6.658969879150391,-6.658969879150391,1,0.02521437592804432,0.02521437592804432,[20],[-6.658969879150391]
216,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.549820899963379,-8.549820899963379,-8.549820899963379,1,0.027146631851792336,0.027146631851792336,[16],[-8.549820899963379]
216,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-10.846695899963379,-10.846695899963379,-10.846695899963379,1,0.027146631851792336,0.027146631851792336,[17],[-10.846695899963379]
216,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.487320899963379,-9.487320899963379,-9.487320899963379,1,0.027146631851792336,0.027146631851792336,[18],[-9.487320899963379]
216,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-8.752945899963379,-8.752945899963379,-8.752945899963379,1,0.027146631851792336,0.027146631851792336,[19],[-8.752945899963379]
216,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.596696376800537,-6.596696376800537,-6.596696376800537,1,0.027146631851792336,0.027146631851792336,[20],[-6.596696376800537]
218,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.674334526062012,-8.674334526062012,-8.674334526062012,1,0.023494994267821312,0.023494994267821312,[16],[-8.674334526062012]
218,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.768084526062012,-11.768084526062012,-11.768084526062012,1,0.023494994267821312,0.023494994267821312,[17],[-11.768084526062012]
218,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.096209526062012,-10.096209526062012,-10.096209526062012,1,0.023494994267821312,0.023494994267821312,[18],[-10.096209526062012]
218,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.580584526062012,-10.580584526062012,-10.580584526062012,1,0.023494994267821312,0.023494994267821312,[19],[-10.580584526062012]
218,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.84621000289917,-6.84621000289917,-6.84621000289917,1,0.023494994267821312,0.023494994267821312,[20],[-6.84621000289917]
220,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.533442497253418,-8.533442497253418,-8.533442497253418,1,0.021574489772319794,0.021574489772319794,[16],[-8.533442497253418]
220,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-10.595942497253418,-10.595942497253418,-10.595942497253418,1,0.021574489772319794,0.021574489772319794,[17],[-10.595942497253418]
220,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.814692497253418,-9.814692497253418,-9.814692497253418,1,0.021574489772319794,0.021574489772319794,[18],[-9.814692497253418]
220,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-9.564692497253418,-9.564692497253418,-9.564692497253418,1,0.021574489772319794,0.021574489772319794,[19],[-9.564692497253418]
220,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.205317497253418,-7.205317497253418,-7.205317497253418,1,0.021574489772319794,0.021574489772319794,[20],[-7.205317497253418]
222,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.346471786499023,-8.346471786499023,-8.346471786499023,1,0.026758752763271332,0.026758752763271332,[16],[-8.346471786499023]
222,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-9.705846786499023,-9.705846786499023,-9.705846786499023,1,0.026758752763271332,0.026758752763271332,[17],[-9.705846786499023]
222,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.424596786499023,-9.424596786499023,-9.424596786499023,1,0.026758752763271332,0.026758752763271332,[18],[-9.424596786499023]
222,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-8.643346786499023,-8.643346786499023,-8.643346786499023,1,0.026758752763271332,0.026758752763271332,[19],[-8.643346786499023]
222,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.643346786499023,-7.643346786499023,-7.643346786499023,1,0.026758752763271332,0.026758752763271332,[20],[-7.643346786499023]
224,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.627845764160156,-8.627845764160156,-8.627845764160156,1,0.02685552090406418,0.02685552090406418,[16],[-8.627845764160156]
224,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-10.784095764160156,-10.784095764160156,-10.784095764160156,1,0.02685552090406418,0.02685552090406418,[17],[-10.784095764160156]
224,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.471595764160156,-9.471595764160156,-9.471595764160156,1,0.02685552090406418,0.02685552090406418,[18],[-9.471595764160156]
224,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-9.205970764160156,-9.205970764160156,-9.205970764160156,1,0.02685552090406418,0.02685552090406418,[19],[-9.205970764160156]
224,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.799720287322998,-6.799720287322998,-6.799720287322998,1,0.02685552090406418,0.02685552090406418,[20],[-6.799720287322998]
226,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.393067359924316,-8.393067359924316,-8.393067359924316,1,0.023381078615784645,0.023381078615784645,[16],[-8.393067359924316]
226,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.814942359924316,-11.814942359924316,-11.814942359924316,1,0.023381078615784645,0.023381078615784645,[17],[-11.814942359924316]
226,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.502442359924316,-9.502442359924316,-9.502442359924316,1,0.023381078615784645,0.023381078615784645,[18],[-9.502442359924316]
226,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.736817359924316,-10.736817359924316,-10.736817359924316,1,0.023381078615784645,0.023381078615784645,[19],[-10.736817359924316]
226,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.893067359924316,-6.893067359924316,-6.893067359924316,1,0.023381078615784645,0.023381078615784645,[20],[-6.893067359924316]
228,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.564537048339844,-8.564537048339844,-8.564537048339844,1,0.020380033180117607,0.020380033180117607,[16],[-8.564537048339844]
228,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.517662048339844,-11.517662048339844,-11.517662048339844,1,0.020380033180117607,0.020380033180117607,[17],[-11.517662048339844]
228,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.220787048339844,-10.220787048339844,-10.220787048339844,1,0.020380033180117607,0.020380033180117607,[18],[-10.220787048339844]
228,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.298912048339844,-10.298912048339844,-10.298912048339844,1,0.020380033180117607,0.020380033180117607,[19],[-10.298912048339844]
228,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.4395365715026855,-7.4395365715026855,-7.4395365715026855,1,0.020380033180117607,0.020380033180117607,[20],[-7.4395365715026855]
230,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.486656188964844,-8.486656188964844,-8.486656188964844,1,0.022372853010892868,0.022372853010892868,[16],[-8.486656188964844]
230,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.002281188964844,-11.002281188964844,-11.002281188964844,1,0.022372853010892868,0.022372853010892868,[17],[-11.002281188964844]
230,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.330406188964844,-9.330406188964844,-9.330406188964844,1,0.022372853010892868,0.022372853010892868,[18],[-9.330406188964844]
230,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.424156188964844,-10.424156188964844,-10.424156188964844,1,0.022372853010892868,0.022372853010892868,[19],[-10.424156188964844]
230,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.142906665802002,-7.142906665802002,-7.142906665802002,1,0.022372853010892868,0.022372853010892868,[20],[-7.142906665802002]
232,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.845826148986816,-8.845826148986816,-8.845826148986816,1,0.020628608763217926,0.020628608763217926,[16],[-8.845826148986816]
232,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.283326148986816,-11.283326148986816,-11.283326148986816,1,0.020628608763217926,0.020628608763217926,[17],[-11.283326148986816]
232,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.564576148986816,-10.564576148986816,-10.564576148986816,1,0.020628608763217926,0.020628608763217926,[18],[-10.564576148986816]
232,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.033326148986816,-10.033326148986816,-10.033326148986816,1,0.020628608763217926,0.020628608763217926,[19],[-10.033326148986816]
232,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.377076148986816,-7.377076148986816,-7.377076148986816,1,0.020628608763217926,0.020628608763217926,[20],[-7.377076148986816]
234,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.315641403198242,-8.315641403198242,-8.315641403198242,1,0.02848324179649353,0.02848324179649353,[16],[-8.315641403198242]
234,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.206266403198242,-11.206266403198242,-11.206266403198242,1,0.02848324179649353,0.02848324179649353,[17],[-11.206266403198242]
234,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.003141403198242,-10.003141403198242,-10.003141403198242,1,0.02848324179649353,0.02848324179649353,[18],[-10.003141403198242]
234,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.003141403198242,-11.003141403198242,-11.003141403198242,1,0.02848324179649353,0.02848324179649353,[19],[-11.003141403198242]
234,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.4875168800354,-6.4875168800354,-6.4875168800354,1,0.02848324179649353,0.02848324179649353,[20],[-6.4875168800354]
236,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.082080841064453,-8.082080841064453,-8.082080841064453,1,0.03361649438738823,0.03361649438738823,[16],[-8.082080841064453]
236,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-11.535205841064453,-11.535205841064453,-11.535205841064453,1,0.03361649438738823,0.03361649438738823,[17],[-11.535205841064453]
236,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-8.769580841064453,-8.769580841064453,-8.769580841064453,1,0.03361649438738823,0.03361649438738823,[18],[-8.769580841064453]
236,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.957080841064453,-10.957080841064453,-10.957080841064453,1,0.03361649438738823,0.03361649438738823,[19],[-10.957080841064453]
236,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-6.066455364227295,-6.066455364227295,-6.066455364227295,1,0.03361649438738823,0.03361649438738823,[20],[-6.066455364227295]
238,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-8.252537727355957,-8.252537727355957,-8.252537727355957,1,0.025437355041503906,0.025437355041503906,[16],[-8.252537727355957]
238,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-10.408787727355957,-10.408787727355957,-10.408787727355957,1,0.025437355041503906,0.025437355041503906,[17],[-10.408787727355957]
238,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.674412727355957,-9.674412727355957,-9.674412727355957,1,0.025437355041503906,0.025437355041503906,[18],[-9.674412727355957]
