idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
162,jackal_prompt1,original_images/images/jackal.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.26677417755127,-8.26677417755127,-8.26677417755127,0.010514827445149422,0.010514827445149422,1,exact,-16.915212631225586,-16.915212631225586,-16.915212631225586,0.010514827445149422,0.010514827445149422,1,exact,8.648438453674316,8.648438453674316,8.648438453674316,1,True,True,0.0033973432146012783,0.0007600471726618707,0.0578468881722074,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.3321723937988281,-8.425641059875488,8.757813453674316,True,0.3321723937988281,-8.425641059875488,8.757813453674316,True
164,jaguar_prompt1,original_images/images/jaguar.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.035354614257812,-8.035354614257812,-8.035354614257812,0.032022278755903244,0.032022278755903244,1,exact,-16.472854614257812,-16.472854614257812,-16.472854614257812,0.032022278755903244,0.032022278755903244,1,exact,8.4375,8.4375,8.4375,1,True,True,0.005276626441627741,0.0022205407731235027,0.06582120037637651,False,False,True,True,0.2,-1.0,GT<proxy,-8.598946571350098,-8.611641883850098,-8.598946571350098,-8.611641883850098,0.5635919570922852,-7.861212730407715,8.4248046875,True,0.5635919570922852,-7.861212730407715,8.4248046875,True
166,kudu_prompt1,original_images/images/kudu.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.579559326171875,-8.579559326171875,-8.579559326171875,0.012572075240314007,0.012572075240314007,1,exact,-16.579559326171875,-16.579559326171875,-16.579559326171875,0.012572075240314007,0.012572075240314007,1,exact,8.0,8.0,8.0,1,True,True,0.0051705301739275455,0.0005075480439700186,0.014808092993916944,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.019387245178222656,-8.089987754821777,8.109375,True,0.019387245178222656,-8.089987754821777,8.109375,True
168,lapwing_prompt1,original_images/images/lapwing.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.033258438110352,-7.033258438110352,-7.033258438110352,0.01785660907626152,0.01785660907626152,1,exact,-15.111383438110352,-15.111383438110352,-15.111383438110352,0.01785660907626152,0.01785660907626152,1,exact,8.078125,8.078125,8.078125,1,True,True,0.0059142205864191055,0.0026952950283885,0.01933318143710494,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,1.276625633239746,-7.953843116760254,9.23046875,True,1.276625633239746,-7.953843116760254,9.23046875,True
170,leopard_prompt1,original_images/images/leopard.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.87661075592041,-7.87661075592041,-7.87661075592041,0.014569918625056744,0.014569918625056744,1,exact,-16.579736709594727,-16.579736709594727,-16.579736709594727,0.014569918625056744,0.014569918625056744,1,exact,8.703125953674316,8.703125953674316,8.703125953674316,1,True,True,0.004076591692864895,0.0016778544522821903,0.059907200979068875,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.7223358154296875,-8.090165138244629,8.812500953674316,True,0.7223358154296875,-8.090165138244629,8.812500953674316,True
172,lion_prompt1,original_images/images/lion.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-9.392268180847168,-9.392268180847168,-9.392268180847168,0.014854231849312782,0.014854231849312782,1,exact,-16.96257972717285,-16.96257972717285,-16.96257972717285,0.014854231849312782,0.014854231849312782,1,exact,7.570311546325684,7.570311546325684,7.570311546325684,1,True,True,0.008037722669541836,0.0012524062767624855,0.012611467856913805,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,-0.7933216094970703,-8.473008155822754,7.679686546325684,True,-0.7933216094970703,-8.473008155822754,7.679686546325684,True
174,llama_prompt1,original_images/images/llama.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.454230308532715,-8.454230308532715,-8.454230308532715,0.010316021740436554,0.010316021740436554,1,exact,-16.7589168548584,-16.7589168548584,-16.7589168548584,0.010316021740436554,0.010316021740436554,1,exact,8.304686546325684,8.304686546325684,8.304686546325684,1,True,True,0.004394990857690573,0.0003235797630622983,0.029998569341842085,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.1447162628173828,-8.2693452835083,8.414061546325684,True,0.1447162628173828,-8.2693452835083,8.414061546325684,True
176,lynx_prompt1,original_images/images/lynx.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.798491954803467,-7.798491954803467,-7.798491954803467,0.014237388037145138,0.014237388037145138,1,exact,-16.720367431640625,-16.720367431640625,-16.720367431640625,0.014237388037145138,0.014237388037145138,1,exact,8.921875476837158,8.921875476837158,8.921875476837158,1,True,True,0.0029723127372562885,0.0017447303980588913,0.1004954194650054,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.8004546165466309,-8.230795860290527,9.031250476837158,True,0.8004546165466309,-8.230795860290527,9.031250476837158,True
178,maned_wolf_prompt1,original_images/images/maned wolf.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.063355445861816,-8.063355445861816,-8.063355445861816,0.008303742855787277,0.008303742855787277,1,exact,-16.485231399536133,-16.485231399536133,-16.485231399536133,0.008303742855787277,0.008303742855787277,1,exact,8.421875953674316,8.421875953674316,8.421875953674316,1,True,True,0.0036381285171955824,0.001056768698617816,0.05308532004710287,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.5355911254882812,-7.995659828186035,8.531250953674316,True,0.5355911254882812,-7.995659828186035,8.531250953674316,True
180,maserati_prompt1,original_images/images/maserati_black_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.614307403564453,-8.614307403564453,-8.614307403564453,0.03900226950645447,0.03900226950645447,1,exact,-10.379932403564453,-10.379932403564453,-10.379932403564453,0.03900226950645447,0.03900226950645447,1,exact,1.765625,1.765625,1.765625,1,True,True,0.48349350690841675,0.10017725080251694,0.05915343761444092,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.12473583221435547,-1.7809858322143555,1.65625,True,-0.12473583221435547,-1.7809858322143555,1.65625,True
182,maserati_prompt1,original_images/images/maserati_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.784485816955566,-8.784485816955566,-8.784485816955566,0.02686493843793869,0.02686493843793869,1,exact,-13.339173316955566,-13.339173316955566,-13.339173316955566,0.02686493843793869,0.02686493843793869,1,exact,4.5546875,4.5546875,4.5546875,1,True,True,0.09487935900688171,0.016001712530851364,0.010732945520430803,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.29491424560546875,-4.740226745605469,4.4453125,True,-0.29491424560546875,-4.740226745605469,4.4453125,True
184,maserati_prompt1,original_images/images/maserati_black_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.81700325012207,-8.81700325012207,-8.81700325012207,0.03538241237401962,0.03538241237401962,1,exact,-13.32481575012207,-13.32481575012207,-13.32481575012207,0.03538241237401962,0.03538241237401962,1,exact,4.5078125,4.5078125,4.5078125,1,True,True,0.11358827352523804,0.017951933667063713,0.01347981533035636,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.32743167877197266,-4.725869178771973,4.3984375,True,-0.32743167877197266,-4.725869178771973,4.3984375,True
186,maserati_prompt1,original_images/images/maserati_black_sports car_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.831822395324707,-8.831822395324707,-8.831822395324707,0.0299297496676445,0.0299297496676445,1,exact,-11.863072395324707,-11.863072395324707,-11.863072395324707,0.0299297496676445,0.0299297496676445,1,exact,3.03125,3.03125,3.03125,1,True,True,0.25240519642829895,0.046468786895275116,0.028214968740940094,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.3422508239746094,-3.2641258239746094,2.921875,True,-0.3422508239746094,-3.2641258239746094,2.921875,True
188,maserati_prompt1,original_images/images/maserati_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.442394256591797,-8.442394256591797,-8.442394256591797,0.03878147527575493,0.03878147527575493,1,exact,-11.083019256591797,-11.083019256591797,-11.083019256591797,0.03878147527575493,0.03878147527575493,1,exact,2.640625,2.640625,2.640625,1,True,True,0.3241501748561859,0.04022340849041939,0.03375805635005236,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,0.04717731475830078,-2.484072685241699,2.53125,True,0.04717731475830078,-2.484072685241699,2.53125,True
190,maserati_prompt1,original_images/images/maserati_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.988715171813965,-8.988715171813965,-8.988715171813965,0.03485354408621788,0.03485354408621788,1,exact,-10.324652671813965,-10.324652671813965,-10.324652671813965,0.03485354408621788,0.03485354408621788,1,exact,1.3359375,1.3359375,1.3359375,1,True,True,0.6766510009765625,0.21041369438171387,0.11113377753645182,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.4991436004638672,-1.7257061004638672,1.2265625,True,-0.4991436004638672,-1.7257061004638672,1.2265625,True
192,maserati_prompt1,original_images/images/maserati_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.442001342773438,-8.442001342773438,-8.442001342773438,0.035634223371744156,0.035634223371744156,1,exact,-12.465438842773438,-12.465438842773438,-12.465438842773438,0.035634223371744156,0.035634223371744156,1,exact,4.0234375,4.0234375,4.0234375,1,True,True,0.12579622864723206,0.025727970525622368,0.016387362964451313,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,0.047570228576660156,-3.86649227142334,3.9140625,True,0.047570228576660156,-3.86649227142334,3.9140625,True
194,maserati_prompt1,original_images/images/maserati_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-10.098992347717285,-10.098992347717285,-10.098992347717285,0.04042799770832062,0.04042799770832062,1,exact,-11.817742347717285,-11.817742347717285,-11.817742347717285,0.04042799770832062,0.04042799770832062,1,exact,1.71875,1.71875,1.71875,1,True,True,0.5082607269287109,0.13731630146503448,0.07590070692822337,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.6094207763671875,-3.2187957763671875,1.609375,True,-1.6094207763671875,-3.2187957763671875,1.609375,True
196,maserati_prompt1,original_images/images/maserati_gray_sports car_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.753578186035156,-8.753578186035156,-8.753578186035156,0.029224153608083725,0.029224153608083725,1,exact,-14.316078186035156,-14.316078186035156,-14.316078186035156,0.029224153608083725,0.029224153608083725,1,exact,5.5625,5.5625,5.5625,1,True,True,0.05145404487848282,0.008422442711889744,0.00821957178413868,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.2640066146850586,-5.717131614685059,5.453125,True,-0.2640066146850586,-5.717131614685059,5.453125,True
198,maserati_prompt1,original_images/images/maserati_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-9.51923656463623,-9.51923656463623,-9.51923656463623,0.030190136283636093,0.030190136283636093,1,exact,-10.20673656463623,-10.20673656463623,-10.20673656463623,0.030190136283636093,0.030190136283636093,1,exact,0.6875,0.6875,0.6875,1,True,True,0.7631555795669556,0.4468851387500763,0.2302221730351448,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.0296649932861328,-1.6077899932861328,0.578125,True,-1.0296649932861328,-1.6077899932861328,0.578125,True
200,maserati_prompt1,original_images/images/maserati_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.876998901367188,-8.876998901367188,-8.876998901367188,0.017879346385598183,0.017879346385598183,1,exact,-15.478561401367188,-15.478561401367188,-15.478561401367188,0.017879346385598183,0.017879346385598183,1,exact,6.6015625,6.6015625,6.6015625,1,True,True,0.02087971568107605,0.0031196263153105974,0.002951236325316131,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.38742733001708984,-6.87961483001709,6.4921875,True,-0.38742733001708984,-6.87961483001709,6.4921875,True
202,maserati_prompt1,original_images/images/maserati_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-9.081817626953125,-9.081817626953125,-9.081817626953125,0.029931336641311646,0.029931336641311646,1,exact,-12.464630126953125,-12.464630126953125,-12.464630126953125,0.029931336641311646,0.029931336641311646,1,exact,3.3828125,3.3828125,3.3828125,1,True,True,0.1855226755142212,0.06182553991675377,0.034653691574931145,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.5922460556030273,-3.8656835556030273,3.2734375,True,-0.5922460556030273,-3.8656835556030273,3.2734375,True
204,maserati_prompt1,original_images/images/maserati_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-9.942276000976562,-9.942276000976562,-9.942276000976562,0.03791382163763046,0.03791382163763046,1,exact,-12.059463500976562,-12.059463500976562,-12.059463500976562,0.03791382163763046,0.03791382163763046,1,exact,2.1171875,2.1171875,2.1171875,1,True,True,0.6181728839874268,0.36895865201950073,0.1926912423223257,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.4527044296264648,-3.460516929626465,2.0078125,True,-1.4527044296264648,-3.460516929626465,2.0078125,True
206,maserati_prompt1,original_images/images/maserati_white_sports car_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-9.300981521606445,-9.300981521606445,-9.300981521606445,0.03260495886206627,0.03260495886206627,1,exact,-12.855669021606445,-12.855669021606445,-12.855669021606445,0.03260495886206627,0.03260495886206627,1,exact,3.5546875,3.5546875,3.5546875,1,True,True,0.206117182970047,0.09887666255235672,0.053564202040433884,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.8114099502563477,-4.256722450256348,3.4453125,True,-0.8114099502563477,-4.256722450256348,3.4453125,True
208,maserati_prompt1,original_images/images/maserati_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.94204044342041,-8.94204044342041,-8.94204044342041,0.035591281950473785,0.035591281950473785,1,exact,-12.30141544342041,-12.30141544342041,-12.30141544342041,0.035591281950473785,0.035591281950473785,1,exact,3.359375,3.359375,3.359375,1,True,True,0.1933978796005249,0.052607033401727676,0.030959703493863344,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.4524688720703125,-3.7024688720703125,3.25,True,-0.4524688720703125,-3.7024688720703125,3.25,True
210,mercedes_prompt1,original_images/images/mercedes-benz_black_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.713583946228027,-9.713583946228027,-9.713583946228027,0.07421224564313889,0.07421224564313889,1,exact,-9.940146446228027,-9.940146446228027,-9.940146446228027,0.07421224564313889,0.07421224564313889,1,exact,0.2265625,0.2265625,0.2265625,1,True,True,1.0372670888900757,0.28689509630203247,0.18674108386039734,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-1.2240123748779297,-1.3285045623779297,0.1044921875,True,-1.2240123748779297,-1.3285045623779297,0.1044921875,True
212,mercedes_prompt1,original_images/images/mercedes-benz_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-8.661084175109863,-8.661084175109863,-8.661084175109863,0.038435131311416626,0.038435131311416626,1,exact,-12.918896675109863,-12.918896675109863,-12.918896675109863,0.038435131311416626,0.038435131311416626,1,exact,4.2578125,4.2578125,4.2578125,1,True,True,0.11716409772634506,0.4896569848060608,0.25888898223638535,False,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-0.17151260375976562,-4.307254791259766,4.1357421875,True,-0.17151260375976562,-4.307254791259766,4.1357421875,True
214,mercedes_prompt1,original_images/images/mercedes-benz_black_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-8.954113960266113,-8.954113960266113,-8.954113960266113,0.06405092775821686,0.06405092775821686,1,exact,-11.079113960266113,-11.079113960266113,-11.079113960266113,0.06405092775821686,0.06405092775821686,1,exact,2.125,2.125,2.125,1,True,True,0.577988862991333,0.8613555431365967,0.4582641255110502,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.4645423889160156,-2.4801673889160156,2.015625,True,-0.4645423889160156,-2.4801673889160156,2.015625,True
