idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
260,pronghorn_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,681,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.657271385192871,-8.657271385192871,-8.657271385192871,0.2895035147666931,0.2895035147666931,1,[20],[-8.657271385192871]
260,pronghorn_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,681,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.907271862030029,-7.907271862030029,-7.907271862030029,0.2895035147666931,0.2895035147666931,1,[21],[-7.907271862030029]
262,puma_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,688,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.7265849113464355,-5.7265849113464355,-5.7265849113464355,0.448971152305603,0.448971152305603,1,[17],[-5.7265849113464355]
262,puma_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,688,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.3047099113464355,-7.3047099113464355,-7.3047099113464355,0.448971152305603,0.448971152305603,1,[18],[-7.3047099113464355]
262,puma_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,688,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.14845995604991913,-0.14845995604991913,-0.14845995604991913,0.448971152305603,0.448971152305603,1,[19],[-0.14845995604991913]
262,puma_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,688,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.2734599113464355,-7.2734599113464355,-7.2734599113464355,0.448971152305603,0.448971152305603,1,[20],[-7.2734599113464355]
262,puma_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,688,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.7187724113464355,-7.7187724113464355,-7.7187724113464355,0.448971152305603,0.448971152305603,1,[21],[-7.7187724113464355]
264,rabbit_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,707,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.319177627563477,-5.319177627563477,-5.319177627563477,0.46373051404953003,0.46373051404953003,1,[17],[-5.319177627563477]
264,rabbit_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,707,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.373865127563477,-7.373865127563477,-7.373865127563477,0.46373051404953003,0.46373051404953003,1,[18],[-7.373865127563477]
264,rabbit_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,707,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.14730247855186462,-0.14730247855186462,-0.14730247855186462,0.46373051404953003,0.46373051404953003,1,[19],[-0.14730247855186462]
264,rabbit_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,707,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.530115127563477,-7.530115127563477,-7.530115127563477,0.46373051404953003,0.46373051404953003,1,[20],[-7.530115127563477]
264,rabbit_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,707,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-6.803552627563477,-6.803552627563477,-6.803552627563477,0.46373051404953003,0.46373051404953003,1,[21],[-6.803552627563477]
266,red_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,618,448,270,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.720196723937988,-6.720196723937988,-6.720196723937988,0.6476620435714722,0.6476620435714722,1,[17],[-6.720196723937988]
266,red_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,618,448,270,"(1, 1983)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.657696723937988,-7.657696723937988,-7.657696723937988,0.6476620435714722,0.6476620435714722,1,[18],[-7.657696723937988]
266,red_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,618,448,270,"(1, 1983)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.34519660472869873,-0.34519660472869873,-0.34519660472869873,0.6476620435714722,0.6476620435714722,1,[19],[-0.34519660472869873]
266,red_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,618,448,270,"(1, 1983)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.392071723937988,-7.392071723937988,-7.392071723937988,0.6476620435714722,0.6476620435714722,1,[20],[-7.392071723937988]
266,red_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,618,448,270,"(1, 1983)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.563946723937988,-7.563946723937988,-7.563946723937988,0.6476620435714722,0.6476620435714722,1,[21],[-7.563946723937988]
268,red_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,617,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.278687953948975,-7.278687953948975,-7.278687953948975,0.19849461317062378,0.19849461317062378,1,[17],[-7.278687953948975]
268,red_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,617,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.005250930786133,-8.005250930786133,-8.005250930786133,0.19849461317062378,0.19849461317062378,1,[18],[-8.005250930786133]
268,red_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,617,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.04431317001581192,-0.04431317001581192,-0.04431317001581192,0.19849461317062378,0.19849461317062378,1,[19],[-0.04431317001581192]
268,red_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,617,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.161500930786133,-8.161500930786133,-8.161500930786133,0.19849461317062378,0.19849461317062378,1,[20],[-8.161500930786133]
268,red_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,617,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.966187953948975,-7.966187953948975,-7.966187953948975,0.19849461317062378,0.19849461317062378,1,[21],[-7.966187953948975]
270,reindeer_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.0507612228393555,-5.0507612228393555,-5.0507612228393555,0.44648757576942444,0.44648757576942444,1,[17],[-5.0507612228393555]
270,reindeer_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.9804487228393555,-6.9804487228393555,-6.9804487228393555,0.44648757576942444,0.44648757576942444,1,[18],[-6.9804487228393555]
270,reindeer_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.11326099187135696,-0.11326099187135696,-0.11326099187135696,0.44648757576942444,0.44648757576942444,1,[19],[-0.11326099187135696]
270,reindeer_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.566386222839355,-8.566386222839355,-8.566386222839355,0.44648757576942444,0.44648757576942444,1,[20],[-8.566386222839355]
270,reindeer_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-6.3945112228393555,-6.3945112228393555,-6.3945112228393555,0.44648757576942444,0.44648757576942444,1,[21],[-6.3945112228393555]
272,rhea_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,872,448,381,"(1, 1659)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-8.28333568572998,-8.28333568572998,-8.28333568572998,0.11120451241731644,0.11120451241731644,1,[15],[-8.28333568572998]
272,rhea_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,872,448,381,"(1, 1659)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-6.783335208892822,-6.783335208892822,-6.783335208892822,0.11120451241731644,0.11120451241731644,1,[16],[-6.783335208892822]
272,rhea_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,872,448,381,"(1, 1659)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.017710402607917786,-0.017710402607917786,-0.017710402607917786,0.11120451241731644,0.11120451241731644,1,[17],[-0.017710402607917786]
272,rhea_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,872,448,381,"(1, 1659)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.127085208892822,-7.127085208892822,-7.127085208892822,0.11120451241731644,0.11120451241731644,1,[18],[-7.127085208892822]
272,rhea_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,872,448,381,"(1, 1659)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-5.111460208892822,-5.111460208892822,-5.111460208892822,0.11120451241731644,0.11120451241731644,1,[19],[-5.111460208892822]
274,rooster_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,752,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-9.405771255493164,-9.405771255493164,-9.405771255493164,0.09661243110895157,0.09661243110895157,1,[15],[-9.405771255493164]
274,rooster_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,752,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-6.905771255493164,-6.905771255493164,-6.905771255493164,0.09661243110895157,0.09661243110895157,1,[16],[-6.905771255493164]
274,rooster_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,752,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.015146245248615742,-0.015146245248615742,-0.015146245248615742,0.09661243110895157,0.09661243110895157,1,[17],[-0.015146245248615742]
274,rooster_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,752,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.093271255493164,-7.093271255493164,-7.093271255493164,0.09661243110895157,0.09661243110895157,1,[18],[-7.093271255493164]
274,rooster_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,752,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-5.593271255493164,-5.593271255493164,-5.593271255493164,0.09661243110895157,0.09661243110895157,1,[19],[-5.593271255493164]
276,sandpiper_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-9.1099214553833,-9.1099214553833,-9.1099214553833,0.396589070558548,0.396589070558548,1,[15],[-9.1099214553833]
276,sandpiper_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-6.031796455383301,-6.031796455383301,-6.031796455383301,0.396589070558548,0.396589070558548,1,[16],[-6.031796455383301]
276,sandpiper_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.12554624676704407,-0.12554624676704407,-0.12554624676704407,0.396589070558548,0.396589070558548,1,[17],[-0.12554624676704407]
276,sandpiper_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.0474214553833,-8.0474214553833,-8.0474214553833,0.396589070558548,0.396589070558548,1,[18],[-8.0474214553833]
276,sandpiper_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-6.703671455383301,-6.703671455383301,-6.703671455383301,0.396589070558548,0.396589070558548,1,[19],[-6.703671455383301]
278,secretary_bird_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-8.543155670166016,-8.543155670166016,-8.543155670166016,0.16135863959789276,0.16135863959789276,1,[15],[-8.543155670166016]
278,secretary_bird_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.527531147003174,-5.527531147003174,-5.527531147003174,0.16135863959789276,0.16135863959789276,1,[16],[-5.527531147003174]
278,secretary_bird_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.027531087398529053,-0.027531087398529053,-0.027531087398529053,0.16135863959789276,0.16135863959789276,1,[17],[-0.027531087398529053]
278,secretary_bird_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-5.605656147003174,-5.605656147003174,-5.605656147003174,0.16135863959789276,0.16135863959789276,1,[18],[-5.605656147003174]
278,secretary_bird_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-5.840031147003174,-5.840031147003174,-5.840031147003174,0.16135863959789276,0.16135863959789276,1,[19],[-5.840031147003174]
280,serval_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,690,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.4395270347595215,-6.4395270347595215,-6.4395270347595215,0.6605350375175476,0.6605350375175476,1,[17],[-6.4395270347595215]
280,serval_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,690,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.3223395347595215,-7.3223395347595215,-7.3223395347595215,0.6605350375175476,0.6605350375175476,1,[18],[-7.3223395347595215]
280,serval_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,690,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.37702685594558716,-0.37702685594558716,-0.37702685594558716,0.6605350375175476,0.6605350375175476,1,[19],[-0.37702685594558716]
280,serval_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,690,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.6114020347595215,-7.6114020347595215,-7.6114020347595215,0.6605350375175476,0.6605350375175476,1,[20],[-7.6114020347595215]
280,serval_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,690,448,301,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.556714057922363,-8.556714057922363,-8.556714057922363,0.6605350375175476,0.6605350375175476,1,[21],[-8.556714057922363]
282,sheep_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,616,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.809617042541504,-6.809617042541504,-6.809617042541504,0.4379352927207947,0.4379352927207947,1,[17],[-6.809617042541504]
282,sheep_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,616,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.293992042541504,-8.293992042541504,-8.293992042541504,0.4379352927207947,0.4379352927207947,1,[18],[-8.293992042541504]
282,sheep_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,616,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.1533668339252472,-0.1533668339252472,-0.1533668339252472,0.4379352927207947,0.4379352927207947,1,[19],[-0.1533668339252472]
282,sheep_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,616,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-9.254929542541504,-9.254929542541504,-9.254929542541504,0.4379352927207947,0.4379352927207947,1,[20],[-9.254929542541504]
282,sheep_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,616,448,269,"(1, 1983)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.911179542541504,-8.911179542541504,-8.911179542541504,0.4379352927207947,0.4379352927207947,1,[21],[-8.911179542541504]
284,spoonbill_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-8.629217147827148,-8.629217147827148,-8.629217147827148,0.18749143183231354,0.18749143183231354,1,[15],[-8.629217147827148]
284,spoonbill_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.488592147827148,-4.488592147827148,-4.488592147827148,0.18749143183231354,0.18749143183231354,1,[16],[-4.488592147827148]
284,spoonbill_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.03546725958585739,-0.03546725958585739,-0.03546725958585739,0.18749143183231354,0.18749143183231354,1,[17],[-0.03546725958585739]
284,spoonbill_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.816717147827148,-6.816717147827148,-6.816717147827148,0.18749143183231354,0.18749143183231354,1,[18],[-6.816717147827148]
284,spoonbill_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-6.847967147827148,-6.847967147827148,-6.847967147827148,0.18749143183231354,0.18749143183231354,1,[19],[-6.847967147827148]
286,springbok_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.721928119659424,-5.721928119659424,-5.721928119659424,0.2644372582435608,0.2644372582435608,1,[17],[-5.721928119659424]
286,springbok_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.151616096496582,-8.151616096496582,-8.151616096496582,0.2644372582435608,0.2644372582435608,1,[18],[-8.151616096496582]
286,springbok_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.0656781941652298,-0.0656781941652298,-0.0656781941652298,0.2644372582435608,0.2644372582435608,1,[19],[-0.0656781941652298]
286,springbok_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.667241096496582,-8.667241096496582,-8.667241096496582,0.2644372582435608,0.2644372582435608,1,[20],[-8.667241096496582]
286,springbok_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.159428596496582,-8.159428596496582,-8.159428596496582,0.2644372582435608,0.2644372582435608,1,[21],[-8.159428596496582]
288,stilt_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,789,448,345,"(1, 1767)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-8.308758735656738,-8.308758735656738,-8.308758735656738,0.2787420451641083,0.2787420451641083,1,[15],[-8.308758735656738]
288,stilt_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,789,448,345,"(1, 1767)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.7931342124938965,-4.7931342124938965,-4.7931342124938965,0.2787420451641083,0.2787420451641083,1,[16],[-4.7931342124938965]
288,stilt_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,789,448,345,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.058759067207574844,-0.058759067207574844,-0.058759067207574844,0.2787420451641083,0.2787420451641083,1,[17],[-0.058759067207574844]
288,stilt_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,789,448,345,"(1, 1767)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-5.3556342124938965,-5.3556342124938965,-5.3556342124938965,0.2787420451641083,0.2787420451641083,1,[18],[-5.3556342124938965]
288,stilt_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,789,448,345,"(1, 1767)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-5.7462592124938965,-5.7462592124938965,-5.7462592124938965,0.2787420451641083,0.2787420451641083,1,[19],[-5.7462592124938965]
290,stork_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,722,448,315,"(1, 1821)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-9.072016716003418,-9.072016716003418,-9.072016716003418,0.06646420061588287,0.06646420061588287,1,[15],[-9.072016716003418]
290,stork_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,722,448,315,"(1, 1821)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-6.21264123916626,-6.21264123916626,-6.21264123916626,0.06646420061588287,0.06646420061588287,1,[16],[-6.21264123916626]
290,stork_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,722,448,315,"(1, 1821)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.009516352787613869,-0.009516352787613869,-0.009516352787613869,0.06646420061588287,0.06646420061588287,1,[17],[-0.009516352787613869]
290,stork_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,722,448,315,"(1, 1821)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.35326623916626,-7.35326623916626,-7.35326623916626,0.06646420061588287,0.06646420061588287,1,[18],[-7.35326623916626]
290,stork_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,722,448,315,"(1, 1821)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-6.72826623916626,-6.72826623916626,-6.72826623916626,0.06646420061588287,0.06646420061588287,1,[19],[-6.72826623916626]
292,swan_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-9.274612426757812,-9.274612426757812,-9.274612426757812,0.10316629707813263,0.10316629707813263,1,[15],[-9.274612426757812]
292,swan_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-6.1105499267578125,-6.1105499267578125,-6.1105499267578125,0.10316629707813263,0.10316629707813263,1,[16],[-6.1105499267578125]
292,swan_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-0.016799991950392723,-0.016799991950392723,-0.016799991950392723,0.10316629707813263,0.10316629707813263,1,[17],[-0.016799991950392723]
292,swan_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.032424926757812,-8.032424926757812,-8.032424926757812,0.10316629707813263,0.10316629707813263,1,[18],[-8.032424926757812]
292,swan_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-5.9386749267578125,-5.9386749267578125,-5.9386749267578125,0.10316629707813263,0.10316629707813263,1,[19],[-5.9386749267578125]
294,tiger_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,572,448,250,"(1, 2091)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.300411701202393,-6.300411701202393,-6.300411701202393,0.6837483048439026,0.6837483048439026,1,[17],[-6.300411701202393]
294,tiger_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,572,448,250,"(1, 2091)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.01134967803955,-8.01134967803955,-8.01134967803955,0.6837483048439026,0.6837483048439026,1,[18],[-8.01134967803955]
294,tiger_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,572,448,250,"(1, 2091)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.39416179060935974,-0.39416179060935974,-0.39416179060935974,0.6837483048439026,0.6837483048439026,1,[19],[-0.39416179060935974]
294,tiger_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,572,448,250,"(1, 2091)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.019161701202393,-7.019161701202393,-7.019161701202393,0.6837483048439026,0.6837483048439026,1,[20],[-7.019161701202393]
294,tiger_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,572,448,250,"(1, 2091)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.550411701202393,-7.550411701202393,-7.550411701202393,0.6837483048439026,0.6837483048439026,1,[21],[-7.550411701202393]
296,turkey_prompt1,Animals,animal,2,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,641,448,280,"(1, 1983)","(1, 3, 3, 384, 384)",3,0,0,ok,exact,-8.562121391296387,-8.562121391296387,-8.562121391296387,0.3765067160129547,0.3765067160129547,1,[15],[-8.562121391296387]
