idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
178,maned_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-19.266481399536133,-19.266481399536133,-19.266481399536133,0.008303742855787277,0.008303742855787277,1,[17],[-19.266481399536133]
178,maned_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-16.485231399536133,-16.485231399536133,-16.485231399536133,0.008303742855787277,0.008303742855787277,1,[18],[-16.485231399536133]
178,maned_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-8.063355445861816,-8.063355445861816,-8.063355445861816,0.008303742855787277,0.008303742855787277,1,[19],[-8.063355445861816]
178,maned_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-18.407106399536133,-18.407106399536133,-18.407106399536133,0.008303742855787277,0.008303742855787277,1,[20],[-18.407106399536133]
178,maned_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-17.258668899536133,-17.258668899536133,-17.258668899536133,0.008303742855787277,0.008303742855787277,1,[21],[-17.258668899536133]
180,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.770557403564453,-14.770557403564453,-14.770557403564453,0.03900226950645447,0.03900226950645447,1,[16],[-14.770557403564453]
180,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-13.809619903564453,-13.809619903564453,-13.809619903564453,0.03900226950645447,0.03900226950645447,1,[17],[-13.809619903564453]
180,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.614307403564453,-8.614307403564453,-8.614307403564453,0.03900226950645447,0.03900226950645447,1,[18],[-8.614307403564453]
180,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.379932403564453,-10.379932403564453,-10.379932403564453,0.03900226950645447,0.03900226950645447,1,[19],[-10.379932403564453]
180,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-13.825244903564453,-13.825244903564453,-13.825244903564453,0.03900226950645447,0.03900226950645447,1,[20],[-13.825244903564453]
182,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.604798316955566,-15.604798316955566,-15.604798316955566,0.02686493843793869,0.02686493843793869,1,[16],[-15.604798316955566]
182,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.534485816955566,-14.534485816955566,-14.534485816955566,0.02686493843793869,0.02686493843793869,1,[17],[-14.534485816955566]
182,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.784485816955566,-8.784485816955566,-8.784485816955566,0.02686493843793869,0.02686493843793869,1,[18],[-8.784485816955566]
182,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-13.339173316955566,-13.339173316955566,-13.339173316955566,0.02686493843793869,0.02686493843793869,1,[19],[-13.339173316955566]
182,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-15.706360816955566,-15.706360816955566,-15.706360816955566,0.02686493843793869,0.02686493843793869,1,[20],[-15.706360816955566]
184,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.56700325012207,-14.56700325012207,-14.56700325012207,0.03538241237401962,0.03538241237401962,1,[16],[-14.56700325012207]
184,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.59044075012207,-14.59044075012207,-14.59044075012207,0.03538241237401962,0.03538241237401962,1,[17],[-14.59044075012207]
184,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.81700325012207,-8.81700325012207,-8.81700325012207,0.03538241237401962,0.03538241237401962,1,[18],[-8.81700325012207]
184,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-13.32481575012207,-13.32481575012207,-13.32481575012207,0.03538241237401962,0.03538241237401962,1,[19],[-13.32481575012207]
184,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-15.21544075012207,-15.21544075012207,-15.21544075012207,0.03538241237401962,0.03538241237401962,1,[20],[-15.21544075012207]
186,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.714634895324707,-14.714634895324707,-14.714634895324707,0.0299297496676445,0.0299297496676445,1,[16],[-14.714634895324707]
186,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.206822395324707,-14.206822395324707,-14.206822395324707,0.0299297496676445,0.0299297496676445,1,[17],[-14.206822395324707]
186,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.831822395324707,-8.831822395324707,-8.831822395324707,0.0299297496676445,0.0299297496676445,1,[18],[-8.831822395324707]
186,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-11.863072395324707,-11.863072395324707,-11.863072395324707,0.0299297496676445,0.0299297496676445,1,[19],[-11.863072395324707]
186,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-14.534947395324707,-14.534947395324707,-14.534947395324707,0.0299297496676445,0.0299297496676445,1,[20],[-14.534947395324707]
188,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.528331756591797,-14.528331756591797,-14.528331756591797,0.03878147527575493,0.03878147527575493,1,[16],[-14.528331756591797]
188,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-13.395519256591797,-13.395519256591797,-13.395519256591797,0.03878147527575493,0.03878147527575493,1,[17],[-13.395519256591797]
188,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.442394256591797,-8.442394256591797,-8.442394256591797,0.03878147527575493,0.03878147527575493,1,[18],[-8.442394256591797]
188,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-11.083019256591797,-11.083019256591797,-11.083019256591797,0.03878147527575493,0.03878147527575493,1,[19],[-11.083019256591797]
188,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-13.778331756591797,-13.778331756591797,-13.778331756591797,0.03878147527575493,0.03878147527575493,1,[20],[-13.778331756591797]
190,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.379340171813965,-14.379340171813965,-14.379340171813965,0.03485354408621788,0.03485354408621788,1,[16],[-14.379340171813965]
190,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-12.519965171813965,-12.519965171813965,-12.519965171813965,0.03485354408621788,0.03485354408621788,1,[17],[-12.519965171813965]
190,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.988715171813965,-8.988715171813965,-8.988715171813965,0.03485354408621788,0.03485354408621788,1,[18],[-8.988715171813965]
190,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.324652671813965,-10.324652671813965,-10.324652671813965,0.03485354408621788,0.03485354408621788,1,[19],[-10.324652671813965]
190,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-13.387152671813965,-13.387152671813965,-13.387152671813965,0.03485354408621788,0.03485354408621788,1,[20],[-13.387152671813965]
192,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.340438842773438,-15.340438842773438,-15.340438842773438,0.035634223371744156,0.035634223371744156,1,[16],[-15.340438842773438]
192,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.293563842773438,-14.293563842773438,-14.293563842773438,0.035634223371744156,0.035634223371744156,1,[17],[-14.293563842773438]
192,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.442001342773438,-8.442001342773438,-8.442001342773438,0.035634223371744156,0.035634223371744156,1,[18],[-8.442001342773438]
192,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-12.465438842773438,-12.465438842773438,-12.465438842773438,0.035634223371744156,0.035634223371744156,1,[19],[-12.465438842773438]
192,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-14.981063842773438,-14.981063842773438,-14.981063842773438,0.035634223371744156,0.035634223371744156,1,[20],[-14.981063842773438]
194,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.223992347717285,-15.223992347717285,-15.223992347717285,0.04042799770832062,0.04042799770832062,1,[16],[-15.223992347717285]
194,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-16.0677433013916,-16.0677433013916,-16.0677433013916,0.04042799770832062,0.04042799770832062,1,[17],[-16.0677433013916]
194,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-10.098992347717285,-10.098992347717285,-10.098992347717285,0.04042799770832062,0.04042799770832062,1,[18],[-10.098992347717285]
194,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-11.817742347717285,-11.817742347717285,-11.817742347717285,0.04042799770832062,0.04042799770832062,1,[19],[-11.817742347717285]
194,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-14.888054847717285,-14.888054847717285,-14.888054847717285,0.04042799770832062,0.04042799770832062,1,[20],[-14.888054847717285]
196,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.816078186035156,-15.816078186035156,-15.816078186035156,0.029224153608083725,0.029224153608083725,1,[16],[-15.816078186035156]
196,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.925453186035156,-14.925453186035156,-14.925453186035156,0.029224153608083725,0.029224153608083725,1,[17],[-14.925453186035156]
196,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.753578186035156,-8.753578186035156,-8.753578186035156,0.029224153608083725,0.029224153608083725,1,[18],[-8.753578186035156]
196,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-14.316078186035156,-14.316078186035156,-14.316078186035156,0.029224153608083725,0.029224153608083725,1,[19],[-14.316078186035156]
196,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-16.245765686035156,-16.245765686035156,-16.245765686035156,0.029224153608083725,0.029224153608083725,1,[20],[-16.245765686035156]
198,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.09736156463623,-14.09736156463623,-14.09736156463623,0.030190136283636093,0.030190136283636093,1,[16],[-14.09736156463623]
198,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.49579906463623,-14.49579906463623,-14.49579906463623,0.030190136283636093,0.030190136283636093,1,[17],[-14.49579906463623]
198,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.51923656463623,-9.51923656463623,-9.51923656463623,0.030190136283636093,0.030190136283636093,1,[18],[-9.51923656463623]
198,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-10.20673656463623,-10.20673656463623,-10.20673656463623,0.030190136283636093,0.030190136283636093,1,[19],[-10.20673656463623]
198,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-13.36298656463623,-13.36298656463623,-13.36298656463623,0.030190136283636093,0.030190136283636093,1,[20],[-13.36298656463623]
200,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-16.861373901367188,-16.861373901367188,-16.861373901367188,0.017879346385598183,0.017879346385598183,1,[16],[-16.861373901367188]
200,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-16.048873901367188,-16.048873901367188,-16.048873901367188,0.017879346385598183,0.017879346385598183,1,[17],[-16.048873901367188]
200,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.876998901367188,-8.876998901367188,-8.876998901367188,0.017879346385598183,0.017879346385598183,1,[18],[-8.876998901367188]
200,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-15.478561401367188,-15.478561401367188,-15.478561401367188,0.017879346385598183,0.017879346385598183,1,[19],[-15.478561401367188]
200,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-17.845748901367188,-17.845748901367188,-17.845748901367188,0.017879346385598183,0.017879346385598183,1,[20],[-17.845748901367188]
202,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.878692626953125,-15.878692626953125,-15.878692626953125,0.029931336641311646,0.029931336641311646,1,[16],[-15.878692626953125]
202,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-15.019317626953125,-15.019317626953125,-15.019317626953125,0.029931336641311646,0.029931336641311646,1,[17],[-15.019317626953125]
202,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.081817626953125,-9.081817626953125,-9.081817626953125,0.029931336641311646,0.029931336641311646,1,[18],[-9.081817626953125]
202,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-12.464630126953125,-12.464630126953125,-12.464630126953125,0.029931336641311646,0.029931336641311646,1,[19],[-12.464630126953125]
202,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-15.152130126953125,-15.152130126953125,-15.152130126953125,0.029931336641311646,0.029931336641311646,1,[20],[-15.152130126953125]
204,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-12.942276000976562,-12.942276000976562,-12.942276000976562,0.03791382163763046,0.03791382163763046,1,[16],[-12.942276000976562]
204,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.684463500976562,-14.684463500976562,-14.684463500976562,0.03791382163763046,0.03791382163763046,1,[17],[-14.684463500976562]
204,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.942276000976562,-9.942276000976562,-9.942276000976562,0.03791382163763046,0.03791382163763046,1,[18],[-9.942276000976562]
204,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-12.059463500976562,-12.059463500976562,-12.059463500976562,0.03791382163763046,0.03791382163763046,1,[19],[-12.059463500976562]
204,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-13.856338500976562,-13.856338500976562,-13.856338500976562,0.03791382163763046,0.03791382163763046,1,[20],[-13.856338500976562]
206,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-14.707231521606445,-14.707231521606445,-14.707231521606445,0.03260495886206627,0.03260495886206627,1,[16],[-14.707231521606445]
206,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-14.519731521606445,-14.519731521606445,-14.519731521606445,0.03260495886206627,0.03260495886206627,1,[17],[-14.519731521606445]
206,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-9.300981521606445,-9.300981521606445,-9.300981521606445,0.03260495886206627,0.03260495886206627,1,[18],[-9.300981521606445]
206,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-12.855669021606445,-12.855669021606445,-12.855669021606445,0.03260495886206627,0.03260495886206627,1,[19],[-12.855669021606445]
206,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-15.066606521606445,-15.066606521606445,-15.066606521606445,0.03260495886206627,0.03260495886206627,1,[20],[-15.066606521606445]
208,maserati_prompt1,Logos,cars,3,1,1,ok,exact,-15.53579044342041,-15.53579044342041,-15.53579044342041,0.035591281950473785,0.035591281950473785,1,[16],[-15.53579044342041]
208,maserati_prompt1,Logos,cars,3,2,2,ok,exact,-15.69985294342041,-15.69985294342041,-15.69985294342041,0.035591281950473785,0.035591281950473785,1,[17],[-15.69985294342041]
208,maserati_prompt1,Logos,cars,3,3,3,ok,exact,-8.94204044342041,-8.94204044342041,-8.94204044342041,0.035591281950473785,0.035591281950473785,1,[18],[-8.94204044342041]
208,maserati_prompt1,Logos,cars,3,4,4,ok,exact,-12.30141544342041,-12.30141544342041,-12.30141544342041,0.035591281950473785,0.035591281950473785,1,[19],[-12.30141544342041]
208,maserati_prompt1,Logos,cars,3,5,5,ok,exact,-14.30922794342041,-14.30922794342041,-14.30922794342041,0.035591281950473785,0.035591281950473785,1,[20],[-14.30922794342041]
210,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.487021446228027,-13.487021446228027,-13.487021446228027,0.07421224564313889,0.07421224564313889,1,[16],[-13.487021446228027]
210,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.276083946228027,-15.276083946228027,-15.276083946228027,0.07421224564313889,0.07421224564313889,1,[17],[-15.276083946228027]
210,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.713583946228027,-9.713583946228027,-9.713583946228027,0.07421224564313889,0.07421224564313889,1,[18],[-9.713583946228027]
210,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.088583946228027,-11.088583946228027,-11.088583946228027,0.07421224564313889,0.07421224564313889,1,[19],[-11.088583946228027]
210,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-9.940146446228027,-9.940146446228027,-9.940146446228027,0.07421224564313889,0.07421224564313889,1,[20],[-9.940146446228027]
212,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-15.520459175109863,-15.520459175109863,-15.520459175109863,0.038435131311416626,0.038435131311416626,1,[16],[-15.520459175109863]
212,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-17.286083221435547,-17.286083221435547,-17.286083221435547,0.038435131311416626,0.038435131311416626,1,[17],[-17.286083221435547]
212,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-8.661084175109863,-8.661084175109863,-8.661084175109863,0.038435131311416626,0.038435131311416626,1,[18],[-8.661084175109863]
212,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-13.832959175109863,-13.832959175109863,-13.832959175109863,0.038435131311416626,0.038435131311416626,1,[19],[-13.832959175109863]
212,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-12.918896675109863,-12.918896675109863,-12.918896675109863,0.038435131311416626,0.038435131311416626,1,[20],[-12.918896675109863]
214,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.907238960266113,-13.907238960266113,-13.907238960266113,0.06405092775821686,0.06405092775821686,1,[16],[-13.907238960266113]
214,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.071301460266113,-15.071301460266113,-15.071301460266113,0.06405092775821686,0.06405092775821686,1,[17],[-15.071301460266113]
214,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-8.954113960266113,-8.954113960266113,-8.954113960266113,0.06405092775821686,0.06405092775821686,1,[18],[-8.954113960266113]
214,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.079113960266113,-11.079113960266113,-11.079113960266113,0.06405092775821686,0.06405092775821686,1,[19],[-11.079113960266113]
214,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-11.696301460266113,-11.696301460266113,-11.696301460266113,0.06405092775821686,0.06405092775821686,1,[20],[-11.696301460266113]
216,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.866077423095703,-13.866077423095703,-13.866077423095703,0.050533730536699295,0.050533730536699295,1,[16],[-13.866077423095703]
216,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.061389923095703,-15.061389923095703,-15.061389923095703,0.050533730536699295,0.050533730536699295,1,[17],[-15.061389923095703]
216,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-8.662952423095703,-8.662952423095703,-8.662952423095703,0.050533730536699295,0.050533730536699295,1,[18],[-8.662952423095703]
216,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.241077423095703,-11.241077423095703,-11.241077423095703,0.050533730536699295,0.050533730536699295,1,[19],[-11.241077423095703]
216,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-11.022327423095703,-11.022327423095703,-11.022327423095703,0.050533730536699295,0.050533730536699295,1,[20],[-11.022327423095703]
218,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-14.290389060974121,-14.290389060974121,-14.290389060974121,0.06616897881031036,0.06616897881031036,1,[16],[-14.290389060974121]
218,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-16.134140014648438,-16.134140014648438,-16.134140014648438,0.06616897881031036,0.06616897881031036,1,[17],[-16.134140014648438]
218,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.454451560974121,-9.454451560974121,-9.454451560974121,0.06616897881031036,0.06616897881031036,1,[18],[-9.454451560974121]
218,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-12.227889060974121,-12.227889060974121,-12.227889060974121,0.06616897881031036,0.06616897881031036,1,[19],[-12.227889060974121]
218,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.751326560974121,-10.751326560974121,-10.751326560974121,0.06616897881031036,0.06616897881031036,1,[20],[-10.751326560974121]
220,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.87637996673584,-13.87637996673584,-13.87637996673584,0.1100015714764595,0.1100015714764595,1,[16],[-13.87637996673584]
220,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-14.69669246673584,-14.69669246673584,-14.69669246673584,0.1100015714764595,0.1100015714764595,1,[17],[-14.69669246673584]
220,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.43887996673584,-10.43887996673584,-10.43887996673584,0.1100015714764595,0.1100015714764595,1,[18],[-10.43887996673584]
220,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.08731746673584,-10.08731746673584,-10.08731746673584,0.1100015714764595,0.1100015714764595,1,[19],[-10.08731746673584]
220,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.59512996673584,-10.59512996673584,-10.59512996673584,0.1100015714764595,0.1100015714764595,1,[20],[-10.59512996673584]
222,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.522833824157715,-13.522833824157715,-13.522833824157715,0.09979936480522156,0.09979936480522156,1,[16],[-13.522833824157715]
222,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-14.460333824157715,-14.460333824157715,-14.460333824157715,0.09979936480522156,0.09979936480522156,1,[17],[-14.460333824157715]
222,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.522833824157715,-10.522833824157715,-10.522833824157715,0.09979936480522156,0.09979936480522156,1,[18],[-10.522833824157715]
222,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-9.952521324157715,-9.952521324157715,-9.952521324157715,0.09979936480522156,0.09979936480522156,1,[19],[-9.952521324157715]
222,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.030646324157715,-10.030646324157715,-10.030646324157715,0.09979936480522156,0.09979936480522156,1,[20],[-10.030646324157715]
224,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.870105743408203,-13.870105743408203,-13.870105743408203,0.07606540620326996,0.07606540620326996,1,[16],[-13.870105743408203]
224,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.674793243408203,-15.674793243408203,-15.674793243408203,0.07606540620326996,0.07606540620326996,1,[17],[-15.674793243408203]
224,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.151355743408203,-10.151355743408203,-10.151355743408203,0.07606540620326996,0.07606540620326996,1,[18],[-10.151355743408203]
224,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.666980743408203,-11.666980743408203,-11.666980743408203,0.07606540620326996,0.07606540620326996,1,[19],[-11.666980743408203]
224,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-9.948230743408203,-9.948230743408203,-9.948230743408203,0.07606540620326996,0.07606540620326996,1,[20],[-9.948230743408203]
226,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.67160415649414,-13.67160415649414,-13.67160415649414,0.05562753602862358,0.05562753602862358,1,[16],[-13.67160415649414]
226,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.96847915649414,-15.96847915649414,-15.96847915649414,0.05562753602862358,0.05562753602862358,1,[17],[-15.96847915649414]
226,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.47629165649414,-10.47629165649414,-10.47629165649414,0.05562753602862358,0.05562753602862358,1,[18],[-10.47629165649414]
226,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.49972915649414,-11.49972915649414,-11.49972915649414,0.05562753602862358,0.05562753602862358,1,[19],[-11.49972915649414]
226,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.53879165649414,-10.53879165649414,-10.53879165649414,0.05562753602862358,0.05562753602862358,1,[20],[-10.53879165649414]
228,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-14.024320602416992,-14.024320602416992,-14.024320602416992,0.06348986178636551,0.06348986178636551,1,[16],[-14.024320602416992]
228,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-16.657133102416992,-16.657133102416992,-16.657133102416992,0.06348986178636551,0.06348986178636551,1,[17],[-16.657133102416992]
228,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.954008102416992,-9.954008102416992,-9.954008102416992,0.06348986178636551,0.06348986178636551,1,[18],[-9.954008102416992]
228,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-12.758695602416992,-12.758695602416992,-12.758695602416992,0.06348986178636551,0.06348986178636551,1,[19],[-12.758695602416992]
228,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-9.711820602416992,-9.711820602416992,-9.711820602416992,0.06348986178636551,0.06348986178636551,1,[20],[-9.711820602416992]
230,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-15.403141975402832,-15.403141975402832,-15.403141975402832,0.037949033081531525,0.037949033081531525,1,[16],[-15.403141975402832]
230,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-17.24689292907715,-17.24689292907715,-17.24689292907715,0.037949033081531525,0.037949033081531525,1,[17],[-17.24689292907715]
230,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.364079475402832,-9.364079475402832,-9.364079475402832,0.037949033081531525,0.037949033081531525,1,[18],[-9.364079475402832]
230,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-13.075016975402832,-13.075016975402832,-13.075016975402832,0.037949033081531525,0.037949033081531525,1,[19],[-13.075016975402832]
230,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.239079475402832,-10.239079475402832,-10.239079475402832,0.037949033081531525,0.037949033081531525,1,[20],[-10.239079475402832]
232,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-14.240516662597656,-14.240516662597656,-14.240516662597656,0.09208446741104126,0.09208446741104126,1,[16],[-14.240516662597656]
232,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.560829162597656,-15.560829162597656,-15.560829162597656,0.09208446741104126,0.09208446741104126,1,[17],[-15.560829162597656]
232,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.826454162597656,-9.826454162597656,-9.826454162597656,0.09208446741104126,0.09208446741104126,1,[18],[-9.826454162597656]
232,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.373329162597656,-11.373329162597656,-11.373329162597656,0.09208446741104126,0.09208446741104126,1,[19],[-11.373329162597656]
232,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-11.646766662597656,-11.646766662597656,-11.646766662597656,0.09208446741104126,0.09208446741104126,1,[20],[-11.646766662597656]
234,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.919620513916016,-13.919620513916016,-13.919620513916016,0.08886753022670746,0.08886753022670746,1,[16],[-13.919620513916016]
234,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.052433013916016,-15.052433013916016,-15.052433013916016,0.08886753022670746,0.08886753022670746,1,[17],[-15.052433013916016]
234,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.302433013916016,-10.302433013916016,-10.302433013916016,0.08886753022670746,0.08886753022670746,1,[18],[-10.302433013916016]
234,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.505558013916016,-10.505558013916016,-10.505558013916016,0.08886753022670746,0.08886753022670746,1,[19],[-10.505558013916016]
234,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-11.122745513916016,-11.122745513916016,-11.122745513916016,0.08886753022670746,0.08886753022670746,1,[20],[-11.122745513916016]
236,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-13.423324584960938,-13.423324584960938,-13.423324584960938,0.06722736358642578,0.06722736358642578,1,[16],[-13.423324584960938]
236,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-15.095199584960938,-15.095199584960938,-15.095199584960938,0.06722736358642578,0.06722736358642578,1,[17],[-15.095199584960938]
236,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-9.478012084960938,-9.478012084960938,-9.478012084960938,0.06722736358642578,0.06722736358642578,1,[18],[-9.478012084960938]
236,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-10.735824584960938,-10.735824584960938,-10.735824584960938,0.06722736358642578,0.06722736358642578,1,[19],[-10.735824584960938]
236,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-10.634262084960938,-10.634262084960938,-10.634262084960938,0.06722736358642578,0.06722736358642578,1,[20],[-10.634262084960938]
238,mercedes_prompt1,Logos,cars,3,1,1,ok,exact,-14.829002380371094,-14.829002380371094,-14.829002380371094,0.06171806901693344,0.06171806901693344,1,[16],[-14.829002380371094]
