idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs,model,model_key,source_file
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-13.870105743408203,-13.870105743408203,-13.870105743408203,0.0760654062032699,0.0760654062032699,1,[16],[-13.870105743408203],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-15.674793243408203,-15.674793243408203,-15.674793243408203,0.0760654062032699,0.0760654062032699,1,[17],[-15.674793243408203],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.151355743408203,-10.151355743408203,-10.151355743408203,0.0760654062032699,0.0760654062032699,1,[18],[-10.151355743408203],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-11.666980743408203,-11.666980743408203,-11.666980743408203,0.0760654062032699,0.0760654062032699,1,[19],[-11.666980743408203],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-9.948230743408203,-9.948230743408203,-9.948230743408203,0.0760654062032699,0.0760654062032699,1,[20],[-9.948230743408203],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-13.67160415649414,-13.67160415649414,-13.67160415649414,0.0556275360286235,0.0556275360286235,1,[16],[-13.67160415649414],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-15.96847915649414,-15.96847915649414,-15.96847915649414,0.0556275360286235,0.0556275360286235,1,[17],[-15.96847915649414],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.47629165649414,-10.47629165649414,-10.47629165649414,0.0556275360286235,0.0556275360286235,1,[18],[-10.47629165649414],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-11.49972915649414,-11.49972915649414,-11.49972915649414,0.0556275360286235,0.0556275360286235,1,[19],[-11.49972915649414],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-10.53879165649414,-10.53879165649414,-10.53879165649414,0.0556275360286235,0.0556275360286235,1,[20],[-10.53879165649414],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-14.024320602416992,-14.024320602416992,-14.024320602416992,0.0634898617863655,0.0634898617863655,1,[16],[-14.024320602416992],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-16.657133102416992,-16.657133102416992,-16.657133102416992,0.0634898617863655,0.0634898617863655,1,[17],[-16.657133102416992],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.954008102416992,-9.954008102416992,-9.954008102416992,0.0634898617863655,0.0634898617863655,1,[18],[-9.954008102416992],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-12.758695602416992,-12.758695602416992,-12.758695602416992,0.0634898617863655,0.0634898617863655,1,[19],[-12.758695602416992],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-9.711820602416992,-9.711820602416992,-9.711820602416992,0.0634898617863655,0.0634898617863655,1,[20],[-9.711820602416992],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-15.403141975402832,-15.403141975402832,-15.403141975402832,0.0379490330815315,0.0379490330815315,1,[16],[-15.403141975402832],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-17.24689292907715,-17.24689292907715,-17.24689292907715,0.0379490330815315,0.0379490330815315,1,[17],[-17.24689292907715],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.364079475402832,-9.364079475402832,-9.364079475402832,0.0379490330815315,0.0379490330815315,1,[18],[-9.364079475402832],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-13.075016975402832,-13.075016975402832,-13.075016975402832,0.0379490330815315,0.0379490330815315,1,[19],[-13.075016975402832],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-10.239079475402832,-10.239079475402832,-10.239079475402832,0.0379490330815315,0.0379490330815315,1,[20],[-10.239079475402832],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-14.240516662597656,-14.240516662597656,-14.240516662597656,0.0920844674110412,0.0920844674110412,1,[16],[-14.240516662597656],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-15.560829162597656,-15.560829162597656,-15.560829162597656,0.0920844674110412,0.0920844674110412,1,[17],[-15.560829162597656],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.826454162597656,-9.826454162597656,-9.826454162597656,0.0920844674110412,0.0920844674110412,1,[18],[-9.826454162597656],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-11.373329162597656,-11.373329162597656,-11.373329162597656,0.0920844674110412,0.0920844674110412,1,[19],[-11.373329162597656],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-11.646766662597656,-11.646766662597656,-11.646766662597656,0.0920844674110412,0.0920844674110412,1,[20],[-11.646766662597656],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-13.919620513916016,-13.919620513916016,-13.919620513916016,0.0888675302267074,0.0888675302267074,1,[16],[-13.919620513916016],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-15.052433013916016,-15.052433013916016,-15.052433013916016,0.0888675302267074,0.0888675302267074,1,[17],[-15.052433013916016],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.302433013916016,-10.302433013916016,-10.302433013916016,0.0888675302267074,0.0888675302267074,1,[18],[-10.302433013916016],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.505558013916016,-10.505558013916016,-10.505558013916016,0.0888675302267074,0.0888675302267074,1,[19],[-10.505558013916016],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-11.122745513916016,-11.122745513916016,-11.122745513916016,0.0888675302267074,0.0888675302267074,1,[20],[-11.122745513916016],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-13.423324584960938,-13.423324584960938,-13.423324584960938,0.0672273635864257,0.0672273635864257,1,[16],[-13.423324584960938],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-15.095199584960938,-15.095199584960938,-15.095199584960938,0.0672273635864257,0.0672273635864257,1,[17],[-15.095199584960938],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.478012084960938,-9.478012084960938,-9.478012084960938,0.0672273635864257,0.0672273635864257,1,[18],[-9.478012084960938],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.735824584960938,-10.735824584960938,-10.735824584960938,0.0672273635864257,0.0672273635864257,1,[19],[-10.735824584960938],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-10.634262084960938,-10.634262084960938,-10.634262084960938,0.0672273635864257,0.0672273635864257,1,[20],[-10.634262084960938],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-14.829002380371094,-14.829002380371094,-14.829002380371094,0.0617180690169334,0.0617180690169334,1,[16],[-14.829002380371094],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-16.579002380371094,-16.579002380371094,-16.579002380371094,0.0617180690169334,0.0617180690169334,1,[17],[-16.579002380371094],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.727439880371094,-10.727439880371094,-10.727439880371094,0.0617180690169334,0.0617180690169334,1,[18],[-10.727439880371094],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-11.000877380371094,-11.000877380371094,-11.000877380371094,0.0617180690169334,0.0617180690169334,1,[19],[-11.000877380371094],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-11.211814880371094,-11.211814880371094,-11.211814880371094,0.0617180690169334,0.0617180690169334,1,[20],[-11.211814880371094],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-19.55620574951172,-19.55620574951172,-19.55620574951172,0.0134471394121646,0.0134471394121646,1,[17],[-19.55620574951172],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-15.94683074951172,-15.94683074951172,-15.94683074951172,0.0134471394121646,0.0134471394121646,1,[18],[-15.946830749511719],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.064018249511719,-8.064018249511719,-8.064018249511719,0.0134471394121646,0.0134471394121646,1,[19],[-8.064018249511719],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-17.78276824951172,-17.78276824951172,-17.78276824951172,0.0134471394121646,0.0134471394121646,1,[20],[-17.78276824951172],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-16.50933074951172,-16.50933074951172,-16.50933074951172,0.0134471394121646,0.0134471394121646,1,[21],[-16.50933074951172],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-19.391305923461918,-19.391305923461918,-19.391305923461918,0.006921294145286,0.006921294145286,1,[17],[-19.391305923461914],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-15.578805923461914,-15.578805923461914,-15.578805923461914,0.006921294145286,0.006921294145286,1,[18],[-15.578805923461914],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.438180923461914,-8.438180923461914,-8.438180923461914,0.006921294145286,0.006921294145286,1,[19],[-8.438180923461914],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-19.149118423461918,-19.149118423461918,-19.149118423461918,0.006921294145286,0.006921294145286,1,[20],[-19.149118423461914],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-17.914743423461914,-17.914743423461914,-17.914743423461914,0.006921294145286,0.006921294145286,1,[21],[-17.914743423461914],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-19.219921112060547,-19.219921112060547,-19.219921112060547,0.0107200015336275,0.0107200015336275,1,[17],[-19.219921112060547],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-16.508983612060547,-16.508983612060547,-16.508983612060547,0.0107200015336275,0.0107200015336275,1,[18],[-16.508983612060547],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.032421112060547,-8.032421112060547,-8.032421112060547,0.0107200015336275,0.0107200015336275,1,[19],[-8.032421112060547],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-18.532421112060547,-18.532421112060547,-18.532421112060547,0.0107200015336275,0.0107200015336275,1,[20],[-18.532421112060547],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-17.071483612060547,-17.071483612060547,-17.071483612060547,0.0107200015336275,0.0107200015336275,1,[21],[-17.071483612060547],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-18.52452087402344,-18.52452087402344,-18.52452087402344,0.0101896114647388,0.0101896114647388,1,[17],[-18.524520874023438],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-16.938583374023438,-16.938583374023438,-16.938583374023438,0.0101896114647388,0.0101896114647388,1,[18],[-16.938583374023438],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-7.657333850860596,-7.657333850860596,-7.657333850860596,0.0101896114647388,0.0101896114647388,1,[19],[-7.657333850860596],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-17.352645874023438,-17.352645874023438,-17.352645874023438,0.0101896114647388,0.0101896114647388,1,[20],[-17.352645874023438],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-17.329208374023438,-17.329208374023438,-17.329208374023438,0.0101896114647388,0.0101896114647388,1,[21],[-17.329208374023438],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-19.2509708404541,-19.2509708404541,-19.2509708404541,0.0092371059581637,0.0092371059581637,1,[17],[-19.2509708404541],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-16.5087833404541,-16.5087833404541,-16.5087833404541,0.0092371059581637,0.0092371059581637,1,[18],[-16.5087833404541],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.094720840454102,-8.094720840454102,-8.094720840454102,0.0092371059581637,0.0092371059581637,1,[19],[-8.094720840454102],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-17.7040958404541,-17.7040958404541,-17.7040958404541,0.0092371059581637,0.0092371059581637,1,[20],[-17.7040958404541],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-16.5478458404541,-16.5478458404541,-16.5478458404541,0.0092371059581637,0.0092371059581637,1,[21],[-16.5478458404541],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-17.251346588134766,-17.251346588134766,-17.251346588134766,0.013008595444262,0.013008595444262,1,[15],[-17.251346588134766],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-16.837284088134766,-16.837284088134766,-16.837284088134766,0.013008595444262,0.013008595444262,1,[16],[-16.837284088134766],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-8.391971588134766,-8.391971588134766,-8.391971588134766,0.013008595444262,0.013008595444262,1,[17],[-8.391971588134766],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-16.837284088134766,-16.837284088134766,-16.837284088134766,0.013008595444262,0.013008595444262,1,[18],[-16.837284088134766],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-17.876346588134766,-17.876346588134766,-17.876346588134766,0.013008595444262,0.013008595444262,1,[19],[-17.876346588134766],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-16.517864227294922,-16.517864227294922,-16.517864227294922,0.0193811170756816,0.0193811170756816,1,[15],[-16.517864227294922],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-15.220990180969238,-15.220990180969238,-15.220990180969238,0.0193811170756816,0.0193811170756816,1,[16],[-15.220990180969238],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-7.20536470413208,-7.20536470413208,-7.20536470413208,0.0193811170756816,0.0193811170756816,1,[17],[-7.20536470413208],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-15.510052680969238,-15.510052680969238,-15.510052680969238,0.0193811170756816,0.0193811170756816,1,[18],[-15.510052680969238],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-15.955365180969238,-15.955365180969238,-15.955365180969238,0.0193811170756816,0.0193811170756816,1,[19],[-15.955365180969238],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-17.7757625579834,-17.7757625579834,-17.7757625579834,0.019441682845354,0.019441682845354,1,[15],[-17.7757625579834],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-16.4710750579834,-16.4710750579834,-16.4710750579834,0.019441682845354,0.019441682845354,1,[16],[-16.4710750579834],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-8.252325057983398,-8.252325057983398,-8.252325057983398,0.019441682845354,0.019441682845354,1,[17],[-8.252325057983398],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-16.0335750579834,-16.0335750579834,-16.0335750579834,0.019441682845354,0.019441682845354,1,[18],[-16.0335750579834],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-16.7757625579834,-16.7757625579834,-16.7757625579834,0.019441682845354,0.019441682845354,1,[19],[-16.7757625579834],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-18.228160858154297,-18.228160858154297,-18.228160858154297,0.0145760029554367,0.0145760029554367,1,[17],[-18.228160858154297],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-13.954724311828612,-13.954724311828612,-13.954724311828612,0.0145760029554367,0.0145760029554367,1,[18],[-13.954724311828613],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.110974311828613,-8.110974311828613,-8.110974311828613,0.0145760029554367,0.0145760029554367,1,[19],[-8.110974311828613],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-19.482067108154297,-19.482067108154297,-19.482067108154297,0.0145760029554367,0.0145760029554367,1,[20],[-19.482067108154297],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-17.540660858154297,-17.540660858154297,-17.540660858154297,0.0145760029554367,0.0145760029554367,1,[21],[-17.540660858154297],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-16.931543350219727,-16.931543350219727,-16.931543350219727,0.0165802836418151,0.0165802836418151,1,[15],[-16.931543350219727],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-15.837793350219728,-15.837793350219728,-15.837793350219728,0.0165802836418151,0.0165802836418151,1,[16],[-15.837793350219727],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-7.251856327056885,-7.251856327056885,-7.251856327056885,0.0165802836418151,0.0165802836418151,1,[17],[-7.251856327056885],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-15.447168350219728,-15.447168350219728,-15.447168350219728,0.0165802836418151,0.0165802836418151,1,[18],[-15.447168350219727],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-15.439355850219728,-15.439355850219728,-15.439355850219728,0.0165802836418151,0.0165802836418151,1,[19],[-15.439355850219727],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-19.938356399536133,-19.938356399536133,-19.938356399536133,0.0081386342644691,0.0081386342644691,1,[17],[-19.938356399536133],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-15.985231399536133,-15.985231399536133,-15.985231399536133,0.0081386342644691,0.0081386342644691,1,[18],[-15.985231399536133],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-8.797731399536133,-8.797731399536133,-8.797731399536133,0.0081386342644691,0.0081386342644691,1,[19],[-8.797731399536133],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-18.844606399536133,-18.844606399536133,-18.844606399536133,0.0081386342644691,0.0081386342644691,1,[20],[-18.844606399536133],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-17.235231399536133,-17.235231399536133,-17.235231399536133,0.0081386342644691,0.0081386342644691,1,[21],[-17.235231399536133],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
262,puma_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-18.73543739318848,-18.73543739318848,-18.73543739318848,0.01006964687258,0.01006964687258,1,[17],[-18.735437393188477],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
262,puma_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-16.876062393188477,-16.876062393188477,-16.876062393188477,0.01006964687258,0.01006964687258,1,[18],[-16.876062393188477],Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_candidates.csv
