idx,ID,image_path,topic,sub_topic,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,detected_digit,detected_token_text,answer_step,candidate_policy,candidate_set,valid_single_token_candidates,skipped_multitoken_candidates,gt_token_id,gt_token_variant,gt_logprob_token,proxy_bias_value,proxy_bias_token_id,proxy_bias_token_variant,proxy_bias_logprob_token,margin_token,prefers_gt_token,gt_rank_window_token,entropy_token,num_valid_single_token_candidates,num_skipped_multitoken_candidates,generated_matches_proxy,full_hallucination,model,model_key,source_file,task,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,proxy_confusion,outcome
122,duck_prompt1,original_images/images/duck.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0002637753786984,4,19,4,-9.031514167785645,9.031250392406946,True,1,0.0028046462684869,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
124,egret_prompt1,original_images/images/egret.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0013794916449114,4,19,4,-6.892004489898682,6.89062499825377,True,1,0.0117290066555142,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
126,eland_prompt1,original_images/images/eland.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-1.597391747054644e-05,3,18,3,-12.62501621246338,12.625000238545908,True,1,0.0002302509819855,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
128,elk_prompt1,original_images/images/elk.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-4.935142715112306e-05,6,21,6,-10.984424591064451,10.984375239637302,True,1,0.0006424247985705,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
130,emu_prompt1,original_images/images/emu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0005558376433327,4,19,4,-8.094305992126465,8.093750154483132,True,1,0.0054834620095789,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
132,fennec_fox_prompt1,original_images/images/fennec fox.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-4.8040190449683e-05,3,18,3,-11.17192268371582,11.17187464352537,True,1,0.0006155593437142,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
134,gazelle_prompt1,original_images/images/gazelle.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-1.9073304429184645e-05,6,21,6,-12.171894073486328,12.1718750001819,True,1,0.0002661273465491,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
136,giraffe_prompt1,original_images/images/giraffe.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-2.2411095415009186e-05,5,20,5,-11.265646934509276,11.265624523413862,True,1,0.0002966871252283,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,5,True,False,correct
138,gnu_prompt1,original_images/images/gnu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-2.586808113846928e-05,6,21,6,-11.781275749206545,11.781249881125404,True,1,0.0003544554929248,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
140,goat_prompt1,original_images/images/goat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-3.397406908334233e-05,3,18,3,-11.64065933227539,11.640625358206307,True,1,0.0004590292228385,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
142,gray_wolf_prompt1,original_images/images/gray wolf.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-6.854299135738984e-05,6,21,6,-10.92194366455078,10.921875121559424,True,1,0.0008577721891924,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
144,hare_prompt1,original_images/images/hare.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-6.985420623095706e-05,3,18,3,-10.468819618225098,10.468749764018868,True,1,0.0008522443240508,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
146,heron_prompt1,original_images/images/heron.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0006341115222312,4,19,4,-7.62563419342041,7.625000081898179,True,1,0.005868443287909,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
148,hippopotamus_prompt1,original_images/images/hippopotamus.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0003538697492331,3,18,3,-8.531603813171387,8.531249943422154,True,1,0.0036663985811173,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
150,horse_prompt1,original_images/images/horse.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-8.034383063204587e-05,6,21,6,-10.687580108642578,10.687499764811946,True,1,0.0010004846844822,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
152,hyena_prompt1,original_images/images/hyena.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-5.9126061387360096e-05,3,18,3,-10.640684127807615,10.64062500174623,True,1,0.0007331515662372,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
154,ibex_prompt1,original_images/images/ibex.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-2.0503786799963564e-05,2,17,2,-12.015645027160645,12.015624523373845,True,1,0.0002838206419255,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
156,ibis_prompt1,original_images/images/ibis.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0002397011558059,4,19,4,-8.672114372253418,8.671874671097612,True,1,0.0024831725750118,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
158,impala_prompt1,original_images/images/impala.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-1.8000440832111053e-05,6,21,6,-12.078143119812012,12.07812511937118,True,1,0.0002538997796364,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
160,indian_rhinoceros_prompt1,original_images/images/indian rhinoceros.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-6.401333666872233e-05,3,18,3,-10.3438138961792,10.34374988284253,True,1,0.0007746476912871,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
162,jackal_prompt1,original_images/images/jackal.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-4.196078953100368e-05,2,17,2,-11.468791961669922,11.46875000088039,True,1,0.000546378083527,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
164,jaguar_prompt1,original_images/images/jaguar.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.000175222303369,5,20,5,-10.51580047607422,10.51562525377085,True,1,0.00205121608451,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,5,True,False,correct
166,kudu_prompt1,original_images/images/kudu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-2.6702524337451905e-05,3,18,3,-11.95315170288086,11.953125000356522,True,1,0.0003642271040007,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
168,lapwing_prompt1,original_images/images/lapwing.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.000288087350782,4,19,4,-8.875288009643555,8.874999922292773,True,1,0.0029956016223877,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
170,leopard_prompt1,original_images/images/leopard.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0001299296854995,2,17,2,-10.531379699707031,10.531249770021532,True,1,0.0015542792389169,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
172,lion_prompt1,original_images/images/lion.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-9.285972191719338e-05,2,17,2,-10.312592506408691,10.312499646686774,True,1,0.0011333429720252,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
174,llama_prompt1,original_images/images/llama.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-2.193426917074248e-05,3,18,3,-12.328146934509276,12.328125000240108,True,1,0.000305799418129,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
176,lynx_prompt1,original_images/images/lynx.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0001052562656695,2,17,2,-10.593854904174805,10.593749647909137,True,1,0.0012793932110071,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
178,maned_wolf_prompt1,original_images/images/maned wolf.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-6.460934673668817e-05,3,18,3,-10.843814849853516,10.84375024050678,True,1,0.0008054264471866,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
180,maserati_prompt1,original_images/images/maserati_black_convertible_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0300928745418787,4,19,4,-3.70196795463562,3.671875080093741,True,1,0.1523291915655136,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
182,maserati_prompt1,original_images/images/maserati_black_coupe_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.003988170530647,4,19,4,-5.941488265991211,5.937500095460564,True,1,0.0302425101399421,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
184,maserati_prompt1,original_images/images/maserati_black_sedan_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0024863539729267,4,19,4,-6.518111228942871,6.515624874969944,True,1,0.0204602163285017,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
186,maserati_prompt1,original_images/images/maserati_black_sports car_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0153471259400248,4,19,4,-4.374722003936768,4.359374877996743,True,1,0.089210107922554,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
188,maserati_prompt1,original_images/images/maserati_black_suv_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0127400550991296,4,19,4,-4.637740135192871,4.625000080093741,True,1,0.0792796686291694,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
190,maserati_prompt1,original_images/images/maserati_gray_convertible_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0689625740051269,4,19,4,-3.178337574005127,3.109375,True,1,0.3152947723865509,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
192,maserati_prompt1,original_images/images/maserati_gray_coupe_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.006272510625422,4,19,4,-5.412522315979004,5.406249805353582,True,1,0.0437958166003227,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
194,maserati_prompt1,original_images/images/maserati_gray_sedan_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.070096731185913,4,19,4,-2.929471731185913,2.859375,True,1,0.2964957058429718,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
196,maserati_prompt1,original_images/images/maserati_gray_sports car_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0012205539969727,4,19,4,-7.626220703125,7.625000149128027,True,1,0.0110769802704453,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
198,maserati_prompt1,original_images/images/maserati_gray_suv_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.2200447469949722,4,19,4,-1.766919732093811,1.5468749850988388,True,1,0.595713198184967,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
200,maserati_prompt1,original_images/images/maserati_white_convertible_0.png,Logos,cars,Counting/Illusion,"How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many prongs are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0004732680681627,4,19,4,-8.266098022460938,8.265624754392775,True,1,0.0046684378758072,5,0,,,Qwen2.5-VL-7B,qwen7b,qwen7b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
